Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Kraken,0.046912,0.117371,131,7,39,24,2,49,3773,639,0.767442,301,70,0.000000,91,91,0.777778,9,2,0.811037,0.030257,20,20,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Kraken,0.033231,0.140065,15,4,35,5,2,36,1625,307,0.709220,141,41,0.000000,70,70,1.000000,5,0,0.713113,0.045161,14,14,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Kraken,0.041379,0.138462,42,9,33,9,6,39,2030,390,0.746114,193,49,0.000000,81,81,-4.000000,1,5,0.757773,0.035623,14,14,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Kraken,0.122288,0.192440,156,5,25,24,0,32,1521,291,0.649635,137,48,0.000000,64,64,-0.500000,2,3,0.698818,0.069841,22,20,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,Kraken,0.016884,0.084677,10,4,8,5,2,14,1303,248,0.844262,122,19,0.000000,62,62,1.000000,5,0,0.845576,0.023904,6,6,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Kraken,0.224674,0.479290,25,134,65,5,21,55,997,169,0.267442,86,63,0.000000,33,33,-1.000000,1,2,0.326353,0.104575,16,15,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",Kraken,0.077184,0.200000,142,3,37,34,1,48,2358,415,0.572973,185,79,0.000000,69,69,0.000000,2,2,0.666520,0.058036,26,25,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Kraken,0.048693,0.221649,17,3,34,6,0,37,1109,194,0.505882,85,42,0.000000,42,42,0.800000,5,1,0.548072,0.060000,12,12,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Kraken,0.026243,0.138996,24,8,6,10,4,22,1448,259,0.734848,132,35,0.000000,25,25,0.125000,8,7,0.782029,0.045283,12,12,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Kraken,0.015079,0.069498,10,5,7,5,1,12,1459,259,0.853448,116,17,0.000000,56,56,0.000000,1,1,0.868476,0.022814,6,6,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",Kraken,0.569666,0.750693,249,139,720,111,96,64,1945,361,0.086957,207,189,0.000000,26,26,0.000000,2,2,0.458039,0.069149,26,25,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Kraken,0.928349,1.000000,0,527,69,0,98,11,642,109,0.000000,42,42,0.000000,26,26,0.000000,1,1,0.000000,0.000000,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Kraken,0.079375,0.154135,119,2,1,32,1,8,1537,266,0.697479,119,36,0.000000,13,13,0.500000,2,1,0.828556,0.050505,15,15,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Kraken,0.129742,0.340361,141,29,66,20,14,79,1819,332,0.447059,170,94,0.000000,29,29,0.428571,7,4,0.501580,0.056213,19,17,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182.md",Kraken,0.089835,0.350000,23,21,70,5,18,61,1269,240,0.614973,187,72,0.000000,78,78,0.627119,59,22,0.410169,0.044053,10,9,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230.md,Kraken,0.011398,0.072034,11,0,4,7,0,10,1316,236,0.869565,115,15,0.000000,6,6,1.000000,9,0,0.866006,0.024691,6,6,1803,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4.md,Kraken,0.069658,0.204082,93,1,69,32,1,47,2340,392,0.676329,207,67,0.000000,109,109,0.666667,6,2,0.668852,0.044917,19,17,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1.md,Kraken,0.036882,0.155642,19,7,27,6,3,31,1437,257,0.681416,113,36,0.000000,6,6,0.000000,1,1,0.725960,0.050000,13,12,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48.md,Kraken,0.014480,0.069767,6,9,2,3,5,7,1174,215,0.879121,91,11,0.000000,42,42,0.000000,1,1,0.900926,0.028169,6,6,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45.md,Kraken,0.016043,0.080321,25,2,18,12,0,28,2805,498,0.834821,224,37,0.000000,103,103,0.500000,6,3,0.842551,0.041176,21,20,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12.md,Kraken,0.050509,0.125000,174,30,54,34,6,77,5108,936,0.762009,458,109,0.000000,235,235,0.750000,8,2,0.776879,0.038382,37,35,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28.md,Kraken,0.068092,0.247706,25,6,55,10,2,42,1263,218,0.563636,110,48,0.000000,56,56,0.500000,2,1,0.585397,0.053097,12,12,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211.md,Kraken,0.016600,0.057229,17,7,9,6,1,12,1988,332,0.905556,180,17,0.000000,83,83,1.000000,1,0,0.879973,0.032641,11,11,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35.md",Kraken,0.020633,0.108527,6,5,4,2,2,10,727,129,0.810345,58,11,0.000000,23,23,1.000000,1,0,0.822612,0.038760,5,5,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26.md,Kraken,0.022039,0.102190,20,2,10,8,2,18,1452,274,0.794872,117,24,0.000000,52,52,-1.000000,1,2,0.825465,0.021429,6,6,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106.md",Kraken,0.111583,0.243816,149,1,34,29,0,40,1649,283,0.535714,140,65,0.000000,36,36,0.200000,5,4,0.623011,0.051282,16,16,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184.md,Kraken,0.018137,0.100877,7,2,13,4,1,18,1213,228,0.803571,112,22,0.000000,65,65,0.800000,5,1,0.805935,0.025974,6,6,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47.md,Kraken,0.031241,0.103834,51,35,19,16,12,37,3361,626,0.813380,284,53,0.000000,54,54,1.000000,2,0,0.841718,0.022222,14,14,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1.md",Kraken,0.034115,0.184549,30,8,58,12,5,69,2814,466,0.643519,216,77,0.000000,6,6,0.500000,4,2,0.670811,0.046512,22,21,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97.md",Kraken,0.090142,0.196850,125,8,38,21,5,49,1897,381,0.600000,170,68,0.000000,14,14,0.500000,2,1,0.665779,0.030227,12,12,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26.md",Kraken,0.085403,0.182670,160,15,21,30,3,45,2295,427,0.608939,179,70,0.000000,9,9,0.666667,3,1,0.737880,0.052863,24,23,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103.md,Kraken,0.023234,0.090426,8,6,11,3,3,11,1076,188,0.892857,112,12,0.000000,14,14,1.000000,5,0,0.857456,0.021277,4,4,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16.md",Kraken,0.060639,0.132797,128,6,35,23,4,39,2787,497,0.786765,272,58,0.000000,93,93,0.000000,2,2,0.772587,0.040698,21,21,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1.md,Kraken,0.023276,0.133495,25,9,20,17,2,36,2320,412,0.770732,205,47,0.000000,40,40,0.818182,11,2,0.766532,0.042155,18,17,1753,1750-1774
Ogilby - 1671 - America_page_399.md,Kraken,0.041045,0.110837,41,42,16,14,7,24,2412,406,0.819444,216,39,0.000000,70,70,1.000000,3,0,0.832764,0.036320,15,14,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29.md,Kraken,0.011331,0.054945,6,3,3,3,1,6,1059,182,0.890110,91,10,0.000000,7,7,0.000000,1,1,0.891820,0.016304,3,3,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1.md,Kraken,0.033074,0.159341,14,13,7,7,6,16,1028,182,0.750000,88,22,0.000000,8,8,0.600000,5,2,0.767992,0.038251,7,7,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1.md,Kraken,0.048535,0.112245,33,3,17,3,1,18,1092,196,0.805825,103,20,0.000000,12,12,0.230769,13,10,0.806190,0.015152,3,3,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484.md,Kraken,0.134511,0.342201,143,269,235,34,56,193,4810,827,0.451074,419,230,0.000000,77,77,0.250000,8,6,0.490823,0.059627,48,46,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47.md",Kraken,0.046388,0.148148,45,6,10,18,0,18,1315,243,0.693069,101,31,0.000000,39,39,0.000000,2,2,0.781952,0.061303,16,16,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109.md",Kraken,0.285625,0.347122,480,378,58,77,64,52,3207,556,0.410000,300,177,0.000000,63,63,0.571429,14,6,0.638951,0.043937,25,24,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7.md",Kraken,0.067170,0.164502,145,13,20,30,5,41,2650,462,0.728346,254,69,0.000000,126,126,0.409091,22,13,0.739767,0.059548,29,27,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101.md,Kraken,0.139120,0.388112,158,13,63,36,5,70,1682,286,0.308219,146,101,0.000000,55,55,-0.500000,2,3,0.431220,0.116719,37,35,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250.md",Kraken,0.564622,0.706838,1677,1544,1851,259,217,568,8983,1477,0.106098,820,733,0.000000,405,405,0.533333,15,7,0.556681,0.068466,104,97,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105.md",Kraken,0.036517,0.139098,16,20,16,9,4,24,1424,266,0.822917,192,34,0.000000,11,11,-0.500000,2,3,0.760678,0.055351,15,14,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27.md,Kraken,0.017415,0.074766,9,6,4,3,4,9,1091,214,0.852273,88,13,0.000000,21,21,0.500000,4,2,0.877493,0.014085,3,3,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112.md,Kraken,0.040305,0.180723,20,5,12,7,4,19,918,166,0.666667,78,26,0.000000,32,32,1.000000,1,0,0.706413,0.065089,11,11,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41.md",Kraken,0.092391,0.247863,141,10,36,27,6,54,2024,351,0.606965,201,79,0.000000,27,27,0.000000,4,4,0.617281,0.048387,18,18,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5.md,Kraken,0.122340,0.248705,182,63,31,32,11,53,2256,386,0.541899,179,82,0.000000,23,23,0.500000,2,1,0.622019,0.066339,27,27,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28.md",Kraken,0.026786,0.122137,11,7,21,7,2,23,1456,262,0.769841,126,29,0.000000,51,51,1.000000,1,0,0.772501,0.044944,12,12,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99.md,Kraken,0.018946,0.107692,20,0,3,9,0,12,1214,195,0.771739,92,21,0.000000,6,6,0.000000,1,1,0.808275,0.029412,6,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1.md,Kraken,0.021566,0.114094,12,4,3,6,2,9,881,149,0.802632,76,15,0.000000,3,3,1.000000,1,0,0.810660,0.026144,4,4,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22.md",Kraken,0.207744,0.510588,201,69,229,38,14,165,2402,425,0.058537,205,193,0.000000,21,21,0.333333,6,4,0.305520,0.097996,44,41,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3.md,Kraken,0.023377,0.151163,11,0,7,5,0,8,770,86,0.845238,84,13,0.000000,24,24,0.000000,2,2,0.731367,0.043956,4,4,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149.md,Kraken,0.317597,0.450000,38,37,221,2,5,65,932,160,0.406780,118,70,0.000000,32,32,0.093750,64,58,0.558406,0.012739,2,2,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",Gemini,0.035239,0.161240,18,0,109,7,1,96,3604,645,0.667732,313,104,0.000000,89,89,0.500000,2,1,0.644803,0.006144,4,4,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",Gemini,0.029091,0.149606,13,2,49,1,0,56,2200,381,0.710660,197,57,0.000000,95,95,1.000000,0,0,0.649319,0.015707,6,6,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di.md",Gemini,0.069853,0.210526,155,3,108,30,0,114,3808,684,0.658793,381,130,0.000000,117,117,0.333333,3,2,0.608370,0.040616,29,26,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",Gemini,0.022406,0.120253,2,3,33,1,3,34,1696,316,0.768293,164,38,0.000000,69,69,1.000000,8,0,0.746624,0.009554,3,3,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,Gemini,0.041527,0.164319,5,10,72,0,4,66,2095,426,0.691176,204,63,0.000000,67,67,1.000000,0,0,0.650911,0.026066,11,11,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,Gemini,0.041525,0.210046,14,1,34,8,0,38,1180,219,0.572816,103,44,0.000000,27,27,1.000000,1,0,0.582078,0.026432,6,6,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,Gemini,0.032768,0.177049,14,0,42,8,0,46,1709,305,0.651007,149,52,0.000000,78,78,1.000000,6,0,0.630947,0.012780,4,4,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",Gemini,0.032502,0.163957,16,4,113,12,3,106,4092,738,0.657492,327,112,0.000000,159,159,1.000000,3,0,0.659806,0.006693,5,5,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,Gemini,0.134536,0.239812,84,68,303,15,10,128,3382,638,0.556667,300,133,0.000000,157,157,0.785714,14,3,0.656307,0.012442,8,7,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,Gemini,0.040797,0.201031,19,1,64,10,1,67,2059,388,0.625616,203,76,0.000000,63,63,1.000000,2,0,0.617758,0.032746,13,13,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,Gemini,0.024814,0.098039,5,0,15,0,1,14,806,153,0.796875,64,13,0.000000,31,31,1.000000,5,0,0.765998,0.000000,0,0,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,Gemini,0.985989,0.992408,0,5268,10,0,905,10,5353,922,0.004640,431,429,0.000000,245,245,-1.000000,1,2,0.000000,0.235294,4,4,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",Gemini,0.087525,0.351485,195,0,106,97,0,116,3439,606,0.501818,275,137,0.000000,98,98,1.000000,8,0,0.444826,0.039829,28,28,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",Gemini,0.028397,0.132953,5,17,141,2,6,132,5740,1053,0.712154,469,135,0.000000,225,225,1.000000,5,0,0.706016,0.000953,1,1,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,Gemini,0.039005,0.168224,43,4,91,1,1,106,3538,642,0.626761,284,106,0.000000,123,123,1.000000,16,0,0.629270,0.010903,7,7,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1.md,Gemini,0.081337,0.184366,137,52,103,17,9,99,3590,678,0.700272,367,110,0.000000,286,286,0.941176,17,1,0.658024,0.033528,23,23,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50.md,Gemini,0.037731,0.171831,32,2,113,5,0,117,3896,710,0.633540,322,118,0.000000,63,63,1.000000,2,0,0.624134,0.013986,10,10,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73.md,Gemini,0.021739,0.111888,8,0,24,4,0,28,1472,286,0.762963,135,32,0.000000,57,57,1.000000,1,0,0.760376,0.020690,6,6,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1.md,Gemini,0.052041,0.197260,21,45,50,10,15,47,2229,365,0.648649,185,65,0.000000,130,130,0.666667,9,3,0.654090,0.008333,3,3,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1.md",Gemini,0.019597,0.106181,1,1,67,0,0,67,3521,631,0.758123,277,67,0.000000,161,161,1.000000,5,0,0.746709,0.003170,2,2,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19.md,Gemini,0.044340,0.202970,11,6,30,6,1,34,1060,202,0.597701,87,35,0.000000,45,45,1.000000,4,0,0.600771,0.048309,10,10,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1.md,Gemini,0.054545,0.168763,102,12,171,25,4,132,5225,954,0.716567,501,142,0.000000,272,272,1.000000,4,0,0.664259,0.010256,10,10,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41.md,Gemini,0.101054,0.210145,54,50,59,6,5,47,1613,276,0.697183,142,43,0.000000,78,78,0.500000,4,2,0.713497,0.003610,1,1,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22.md,Gemini,0.042415,0.168091,36,0,49,0,0,59,2004,351,0.619355,155,59,0.000000,80,80,1.000000,3,0,0.605769,0.017094,6,3,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2.md,Gemini,0.056439,0.191460,10,134,101,4,30,105,4341,726,0.678261,345,111,0.000000,199,199,1.000000,2,0,0.622420,0.021429,15,12,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1.md,Gemini,0.024230,0.118919,5,0,43,4,0,40,1981,370,0.809249,173,33,0.000000,75,75,1.000000,3,0,0.729058,0.010695,4,4,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25.md,Gemini,0.043011,0.194690,17,0,39,8,0,36,1302,226,0.586538,104,43,0.000000,47,47,1.000000,3,0,0.616278,0.025641,6,6,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118.md",Gemini,0.125856,0.274432,264,291,162,48,67,163,5697,1013,0.540373,483,222,0.000000,297,297,1.000000,2,0,0.587078,0.004024,4,4,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6.md,Gemini,0.044476,0.171396,92,3,122,2,2,147,4879,881,0.571429,343,147,0.000000,179,179,1.000000,1,0,0.626052,0.024972,22,17,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41.md,Gemini,0.037786,0.170616,16,2,25,2,0,34,1138,211,0.689320,103,32,0.000000,43,43,1.000000,2,0,0.669428,0.004695,1,1,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1.md,Gemini,0.036172,0.185430,3,2,91,0,0,84,2654,453,0.647059,238,84,0.000000,14,14,1.000000,3,0,0.587159,0.004415,2,2,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2.md,Gemini,0.028103,0.121359,14,2,44,4,0,46,2135,412,0.733696,184,49,0.000000,38,38,1.000000,14,0,0.757996,0.016827,7,7,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14.md,Gemini,0.059542,0.301887,27,3,48,13,0,51,1310,212,0.375000,96,60,0.000000,48,48,1.000000,1,0,0.429411,0.044444,10,10,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1.md,Gemini,0.032381,0.160714,8,0,43,2,0,43,1575,280,0.727848,158,43,0.000000,57,57,1.000000,19,0,0.659288,0.007092,2,2,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64.md,Gemini,0.047316,0.185039,7,2,58,0,0,47,1416,254,0.598214,112,45,0.000000,14,14,0.500000,2,1,0.588041,0.019685,5,5,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_pa.md",Gemini,0.109015,0.313501,194,2,93,44,0,93,2651,437,0.442396,217,121,0.000000,140,140,0.000000,1,1,0.485565,0.041580,20,19,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74.md,Gemini,0.037526,0.172161,15,1,38,8,0,39,1439,273,0.700787,127,38,0.000000,4,4,1.000000,1,0,0.645786,0.021352,6,6,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32.md,Gemini,0.084202,0.358852,70,1,34,32,0,43,1247,209,0.622807,114,43,0.000000,28,28,0.833333,12,2,0.361333,0.004149,1,1,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32.md,Gemini,0.037383,0.188776,6,1,33,3,1,33,1070,196,0.617978,89,34,0.000000,28,28,1.000000,1,0,0.607636,0.015152,3,3,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15.md,Gemini,0.040091,0.203540,9,1,43,6,0,40,1322,226,0.579439,107,45,0.000000,9,9,1.000000,2,0,0.586855,0.017241,4,4,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1.md",Gemini,0.015957,0.108527,11,0,1,7,0,7,752,129,0.816667,60,11,0.000000,7,7,1.000000,1,0,0.838694,0.044118,6,6,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7.md,Gemini,0.016556,0.093023,15,4,6,11,0,17,1510,301,0.880682,176,21,0.000000,47,47,1.000000,1,0,0.833867,0.044872,14,14,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243.md,Gemini,0.000000,0.000000,0,0,0,0,0,0,1325,227,1.000000,105,0,0.000000,2,2,1.000000,1,0,1.000000,0.000000,0,0,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9.md",Gemini,0.029843,0.135021,63,1,99,0,0,128,5462,948,0.704388,433,128,0.000000,203,203,1.000000,2,0,0.698629,0.018987,18,15,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5.md",Gemini,0.035516,0.165884,2,7,125,0,4,102,3773,639,0.661130,301,102,0.000000,91,91,1.000000,9,0,0.644143,0.003150,2,2,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1.md,Gemini,0.034462,0.153094,19,0,37,7,0,40,1625,307,0.666667,141,47,0.000000,70,70,1.000000,5,0,0.689129,0.028662,9,9,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37.md,Gemini,0.040887,0.184615,1,2,80,0,1,71,2030,390,0.632124,193,71,0.000000,81,81,1.000000,1,0,0.592447,0.007712,3,3,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1.md,Gemini,0.021039,0.113402,4,0,28,4,0,29,1521,291,0.788321,137,29,0.000000,64,64,1.000000,2,0,0.750785,0.000000,0,0,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74.md,Gemini,0.032233,0.153226,10,1,31,5,0,33,1303,248,0.688525,122,38,0.000000,62,62,1.000000,5,0,0.684800,0.027668,7,7,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4.md,Gemini,0.075226,0.230769,13,22,40,6,2,31,997,169,0.581395,86,36,0.000000,33,33,0.000000,1,1,0.575090,0.017341,3,3,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51.md",Gemini,0.045377,0.221687,46,4,57,16,1,75,2358,415,0.518919,185,89,0.000000,69,69,1.000000,2,0,0.572341,0.034884,15,15,1695,1675-1699
Child - 1690 - A discourse about trade_page_175.md,Gemini,0.047791,0.231959,18,0,35,8,0,37,1109,194,0.494118,85,43,0.000000,42,42,1.000000,5,0,0.536857,0.014851,3,3,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14.md,Gemini,0.063536,0.231660,46,14,32,13,1,46,1448,259,0.545455,132,60,0.000000,25,25,0.875000,8,1,0.573586,0.040590,11,11,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21.md,Gemini,0.037697,0.204633,10,0,45,6,0,47,1459,259,0.560345,116,51,0.000000,56,56,1.000000,1,0,0.591952,0.015094,4,4,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73.md",Gemini,0.038560,0.182825,4,5,66,1,1,64,1945,361,0.681159,207,66,0.000000,26,26,1.000000,2,0,0.605727,0.002770,1,1,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20.md,Gemini,0.035826,0.201835,8,1,14,4,0,18,642,109,0.476190,42,22,0.000000,26,26,0.000000,1,1,0.629561,0.044248,5,5,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211.md",Gemini,0.034483,0.172932,3,1,49,0,1,45,1537,266,0.621849,119,45,0.000000,13,13,1.000000,2,0,0.607844,0.000000,0,0,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198.md,Gemini,0.041781,0.207831,3,3,70,1,3,65,1819,332,0.594118,170,69,0.000000,29,29,1.000000,7,0,0.542581,0.006061,2,2,1634,1625-1649
