Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101_page_001.md,EasyOCR,0.813912,1.024476,210,111,1048,27,9,257,1682,286,-0.410959,146,206,-0.018182,55,56,-6.000000,2,14,0.061490,0.118421,36,35,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250_page_001.md",EasyOCR,0.752533,0.947190,569,1087,5104,3,141,1255,8983,1477,-0.142683,820,937,0.014815,405,399,-1.000000,15,30,0.063967,0.076176,102,96,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105_page_001.md",EasyOCR,0.196629,0.526316,72,109,99,16,30,94,1424,266,0.375000,192,120,-0.090909,11,12,-1.000000,2,4,0.244339,0.083333,21,19,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27_page_001.md,EasyOCR,0.174152,0.308411,99,75,16,24,12,30,1091,214,0.397727,88,53,0.571429,21,9,-0.750000,4,7,0.546224,0.066372,15,15,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112_page_001.md,EasyOCR,0.234205,0.590361,83,66,66,12,8,78,918,166,0.012821,78,77,0.156250,32,27,-3.000000,1,4,0.130444,0.135294,23,23,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41_page_001.md",EasyOCR,0.789032,0.962963,313,266,1018,0,37,301,2024,351,-0.089552,201,219,-0.518519,27,41,-0.500000,4,6,0.022661,0.085987,27,27,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5_page_001.md,EasyOCR,0.753546,0.961140,222,191,1287,6,17,348,2256,386,-0.385475,179,248,-0.565217,23,36,-6.000000,2,14,0.092636,0.088000,33,32,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28_page_001.md",EasyOCR,0.165522,0.435115,65,65,111,20,13,81,1456,262,0.238095,126,96,0.333333,51,34,-5.000000,1,6,0.309869,0.063197,17,17,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99_page_001.md,EasyOCR,0.095552,0.328205,59,29,28,16,4,44,1214,195,0.423913,92,53,0.333333,6,4,-2.000000,1,3,0.470841,0.082126,17,16,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1_page_001.md,EasyOCR,0.102157,0.328859,34,24,32,8,3,38,881,149,0.434211,76,43,0.333333,3,2,-1.000000,1,2,0.406455,0.025974,4,4,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22_page_001.md",EasyOCR,0.775604,0.971765,223,255,1385,0,50,363,2402,425,-0.453659,205,298,-1.952381,21,62,-1.333333,6,14,0.009752,0.114667,43,42,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3_page_001.md,EasyOCR,0.100000,0.604651,20,7,50,10,1,41,770,86,0.404762,84,50,0.333333,24,16,0.000000,2,2,0.212406,0.094737,9,9,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149_page_001.md,EasyOCR,0.077253,0.287500,32,15,25,5,5,36,932,160,0.635593,118,43,0.593750,32,13,0.734375,64,17,0.515877,0.031250,5,5,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3_page_001.md",Kraken,0.053829,0.158140,134,10,50,27,7,68,3604,645,0.715655,313,89,0.651685,89,31,0.000000,2,2,0.737337,0.036090,24,23,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2_page_001.md",Kraken,0.081818,0.209974,134,6,40,27,2,51,2200,381,0.629442,197,73,0.673684,95,31,1.000000,0,0,0.682241,0.061576,25,20,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di_page_53_page_001.md",Kraken,0.057248,0.166667,133,12,73,26,6,82,3808,684,0.732283,381,102,0.752137,117,29,-5.666667,3,20,0.712971,0.038352,27,25,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102_page_001.md",Kraken,0.100236,0.231013,125,6,39,21,6,46,1696,316,0.609756,164,64,0.594203,69,28,0.625000,8,3,0.644497,0.054381,18,17,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8_page_001.md,Kraken,0.369172,0.807963,178,50,548,32,6,307,2102,427,-0.592233,206,328,-0.106061,66,73,1.000000,0,0,0.073030,0.200883,91,78,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5_page_001.md,Kraken,0.054237,0.232877,16,8,40,8,3,40,1180,219,0.524272,103,49,0.740741,27,7,0.000000,1,1,0.581253,0.058036,13,13,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3_page_001.md,Kraken,0.018139,0.098361,13,4,14,6,2,22,1709,305,0.805369,149,29,0.820513,78,14,0.833333,6,1,0.821795,0.019417,6,6,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10_page_001.md",Kraken,0.054008,0.134146,157,13,51,30,4,65,4092,738,0.730887,327,88,0.716981,159,45,0.333333,3,2,0.769209,0.041885,32,32,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1_page_001.md,Kraken,0.114725,0.161442,82,65,241,38,31,34,3382,638,0.716667,300,85,0.636943,157,57,0.714286,14,4,0.843704,0.018605,12,11,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122_page_001.md,Kraken,0.077708,0.152062,140,2,18,29,2,28,2059,388,0.738916,203,53,0.682540,63,20,0.000000,2,2,0.773943,0.055422,23,23,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1_page_001.md,Kraken,0.031017,0.104575,3,12,10,1,3,12,806,153,0.781250,64,14,0.870968,31,4,0.600000,5,2,0.769305,0.013245,2,2,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1_page_001.md,Kraken,0.054185,0.108460,204,52,34,33,16,51,5352,922,0.819026,431,78,0.816327,245,45,-3.000000,1,4,0.827809,0.021299,20,19,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10_page_001.md",Kraken,0.170640,0.291598,396,119,72,101,14,62,3440,607,0.500000,276,138,0.653061,98,34,-4.750000,8,46,0.699440,0.059078,41,41,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2_page_001.md",Kraken,0.036585,0.105413,142,14,54,39,7,65,5740,1053,0.791045,469,98,0.822222,225,40,0.600000,5,2,0.827693,0.034101,37,35,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31_page_001.md,Kraken,0.083663,0.244548,190,25,81,40,10,107,3538,642,0.521127,284,136,0.617886,123,47,0.625000,16,6,0.618334,0.068452,46,43,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1_page_001.md,Kraken,0.097214,0.302360,139,54,156,35,21,149,3590,678,0.509537,367,180,0.583916,286,119,0.176471,17,14,0.517379,0.065029,45,40,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50_page_001.md,Kraken,0.056982,0.156118,159,6,57,43,1,67,3896,711,0.690402,323,100,0.634921,63,23,-4.000000,2,10,0.733476,0.041169,31,28,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73_page_001.md,Kraken,0.042799,0.206294,17,4,42,9,1,49,1472,286,0.592593,135,55,0.719298,57,16,0.000000,1,1,0.613847,0.085034,25,25,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1_page_001.md,Kraken,0.081202,0.191781,109,25,47,22,11,37,2229,365,0.659459,185,63,0.715385,130,37,0.222222,9,7,0.735710,0.055851,21,21,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1_page_001.md",Kraken,0.076399,0.204437,154,14,101,28,7,94,3521,631,0.577617,277,117,0.677019,161,52,0.200000,5,4,0.633603,0.050613,33,33,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19_page_001.md,Kraken,0.089623,0.311881,27,16,52,5,9,49,1060,202,0.390805,87,53,0.533333,45,21,0.500000,4,2,0.471547,0.101010,20,19,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1_page_001.md,Kraken,0.048038,0.121593,162,27,62,31,3,82,5225,954,0.796407,501,102,0.794118,272,56,0.250000,4,3,0.776571,0.036660,36,34,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41_page_001.md,Kraken,0.154991,0.333333,103,9,138,28,3,61,1613,276,0.457746,142,77,0.705128,78,23,-0.250000,4,5,0.551780,0.102990,31,31,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22_page_001.md,Kraken,0.029940,0.142450,22,7,31,10,2,38,2004,351,0.696774,155,47,0.737500,80,21,0.666667,3,1,0.728695,0.025070,9,9,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2_page_001.md,Kraken,0.188897,0.320937,160,436,224,34,68,131,4341,726,0.504348,345,171,0.562814,199,87,-0.500000,2,3,0.579010,0.083815,58,53,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1_page_001.md,Kraken,0.032812,0.110811,33,20,12,13,9,19,1981,370,0.832370,173,29,0.813333,75,14,-0.666667,3,5,0.827047,0.029412,11,10,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25_page_001.md,Kraken,0.024578,0.128319,17,3,12,8,2,19,1302,226,0.759615,104,25,0.808511,47,9,0.666667,3,1,0.777992,0.030172,7,7,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118_page_001.md",Kraken,0.127787,0.203356,447,266,15,103,59,44,5697,1013,0.701863,483,144,0.734007,297,79,-1.500000,2,5,0.811318,0.038789,41,40,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6_page_001.md,Kraken,0.023160,0.105562,28,13,72,11,3,79,4879,881,0.743440,343,88,0.726257,179,49,-2.000000,1,3,0.797684,0.023622,21,17,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41_page_001.md,Kraken,0.017575,0.075829,11,7,2,5,1,10,1138,211,0.893204,103,11,0.883721,43,5,0.500000,2,1,0.874447,0.027907,6,5,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1_page_001.md,Kraken,0.025245,0.116998,13,8,46,3,1,49,2654,453,0.781513,238,52,0.714286,14,4,0.666667,3,1,0.755864,0.013187,6,6,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2_page_001.md,Kraken,0.026230,0.131068,17,11,28,9,8,37,2135,412,0.777174,184,41,0.815789,38,7,0.785714,14,3,0.774012,0.029056,12,12,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14_page_001.md,Kraken,0.028244,0.146226,25,10,2,10,2,19,1310,212,0.708333,96,28,0.708333,48,14,1.000000,1,0,0.756286,0.063636,14,14,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1_page_001.md,Kraken,0.020317,0.089286,10,9,13,5,0,20,1575,280,0.841772,158,25,0.859649,57,8,0.684211,19,6,0.831156,0.024561,7,7,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64_page_001.md,Kraken,0.028955,0.133858,28,7,6,12,3,19,1416,254,0.732143,112,30,0.714286,14,4,0.000000,2,2,0.782497,0.049430,13,12,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7_page_001.md",Kraken,0.016598,0.093822,31,5,8,13,1,27,2651,437,0.815668,217,40,0.850000,140,21,0.000000,1,1,0.836121,0.048998,22,21,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74_page_001.md,Kraken,0.049340,0.172161,43,7,21,14,2,31,1439,273,0.645669,127,45,0.000000,4,4,-2.000000,1,3,0.743584,0.066667,19,18,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32_page_001.md,Kraken,0.074579,0.244019,78,3,12,26,1,24,1247,209,0.596491,114,46,0.821429,28,5,-1.333333,12,28,0.672132,0.025641,6,5,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32_page_001.md,Kraken,0.032710,0.142857,5,8,22,3,4,21,1070,196,0.730337,89,24,0.857143,28,4,0.000000,1,1,0.720188,0.025641,5,4,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15_page_001.md,Kraken,0.012859,0.075221,8,5,4,5,3,9,1322,226,0.859813,107,15,0.666667,9,3,1.000000,2,0,0.881988,0.017544,4,4,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1_page_001.md",Kraken,0.017287,0.077519,8,3,2,4,0,6,752,129,0.833333,60,10,0.714286,7,2,0.000000,1,1,0.877329,0.045113,6,6,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7_page_001.md,Kraken,0.041722,0.109635,53,7,3,16,2,15,1510,301,0.840909,176,28,0.872340,47,6,-1.000000,1,2,0.811585,0.050794,16,16,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243_page_001.md,Kraken,0.005283,0.022026,2,4,1,1,2,2,1325,227,0.971429,105,3,1.000000,2,0,1.000000,1,0,0.965524,0.008850,2,2,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9_page_001.md",Kraken,0.031490,0.073840,128,8,36,21,4,45,5462,948,0.852194,433,64,0.837438,203,33,0.000000,2,2,0.874425,0.020725,20,20,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5_page_001.md",Kraken,0.046912,0.117371,131,7,39,24,2,49,3773,639,0.767442,301,70,0.714286,91,26,0.777778,9,2,0.811037,0.030257,20,20,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1_page_001.md,Kraken,0.033231,0.140065,15,4,35,5,2,36,1625,307,0.709220,141,41,0.785714,70,15,1.000000,5,0,0.713113,0.045161,14,14,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37_page_001.md,Kraken,0.041379,0.138462,42,9,33,9,6,39,2030,390,0.746114,193,49,0.864198,81,11,-4.000000,1,5,0.757773,0.035623,14,14,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1_page_001.md,Kraken,0.122288,0.192440,156,5,25,24,0,32,1521,291,0.649635,137,48,0.703125,64,19,-0.500000,2,3,0.698818,0.069841,22,20,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74_page_001.md,Kraken,0.016884,0.084677,10,4,8,5,2,14,1303,248,0.844262,122,19,0.854839,62,9,1.000000,5,0,0.845576,0.023904,6,6,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4_page_001.md,Kraken,0.224674,0.479290,25,134,65,5,21,55,997,169,0.267442,86,63,0.484848,33,17,-1.000000,1,2,0.326353,0.104575,16,15,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51_page_001.md",Kraken,0.077184,0.200000,142,3,37,34,1,48,2358,415,0.572973,185,79,0.550725,69,31,0.000000,2,2,0.666520,0.058036,26,25,1695,1675-1699
Child - 1690 - A discourse about trade_page_175_page_001.md,Kraken,0.048693,0.221649,17,3,34,6,0,37,1109,194,0.505882,85,42,0.619048,42,16,0.800000,5,1,0.548072,0.060000,12,12,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14_page_001.md,Kraken,0.026243,0.138996,24,8,6,10,4,22,1448,259,0.734848,132,35,0.760000,25,6,0.125000,8,7,0.782029,0.045283,12,12,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21_page_001.md,Kraken,0.015079,0.069498,10,5,7,5,1,12,1459,259,0.853448,116,17,0.910714,56,5,0.000000,1,1,0.868476,0.022814,6,6,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73_page_001.md",Kraken,0.569666,0.750693,249,139,720,111,96,64,1945,361,0.086957,207,189,-0.384615,26,36,0.000000,2,2,0.458039,0.069149,26,25,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20_page_001.md,Kraken,0.928349,1.000000,0,527,69,0,98,11,642,109,0.000000,42,42,0.000000,26,26,0.000000,1,1,0.000000,0.000000,0,0,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211_page_001.md",Kraken,0.079375,0.154135,119,2,1,32,1,8,1537,266,0.697479,119,36,0.769231,13,3,0.500000,2,1,0.828556,0.050505,15,15,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198_page_001.md,Kraken,0.129742,0.340361,141,29,66,20,14,79,1819,332,0.447059,170,94,0.206897,29,23,0.428571,7,4,0.501580,0.056213,19,17,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182_page_001.md",Kraken,0.089835,0.350000,23,21,70,5,18,61,1269,240,0.614973,187,72,0.653846,78,27,0.627119,59,22,0.410169,0.044053,10,9,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230_page_001.md,Kraken,0.011398,0.072034,11,0,4,7,0,10,1316,236,0.869565,115,15,0.666667,6,2,1.000000,9,0,0.866006,0.024691,6,6,1803,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4_page_001.md,Kraken,0.069658,0.204082,93,1,69,32,1,47,2340,392,0.676329,207,67,0.798165,109,22,0.666667,6,2,0.668852,0.044917,19,17,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1_page_001.md,Kraken,0.036882,0.155642,19,7,27,6,3,31,1437,257,0.681416,113,36,0.500000,6,3,0.000000,1,1,0.725960,0.050000,13,12,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48_page_001.md,Kraken,0.014480,0.069767,6,9,2,3,5,7,1174,215,0.879121,91,11,0.880952,42,5,0.000000,1,1,0.900926,0.028169,6,6,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45_page_001.md,Kraken,0.016043,0.080321,25,2,18,12,0,28,2805,498,0.834821,224,37,0.932039,103,7,0.500000,6,3,0.842551,0.041176,21,20,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12_page_001.md,Kraken,0.050509,0.125000,174,30,54,34,6,77,5108,936,0.762009,458,109,0.808511,235,45,0.750000,8,2,0.776879,0.038382,37,35,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28_page_001.md,Kraken,0.068092,0.247706,25,6,55,10,2,42,1263,218,0.563636,110,48,0.607143,56,22,0.500000,2,1,0.585397,0.053097,12,12,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211_page_001.md,Kraken,0.016600,0.057229,17,7,9,6,1,12,1988,332,0.905556,180,17,0.915663,83,7,1.000000,1,0,0.879973,0.032641,11,11,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35_page_001.md",Kraken,0.020633,0.108527,6,5,4,2,2,10,727,129,0.810345,58,11,0.782609,23,5,1.000000,1,0,0.822612,0.038760,5,5,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26_page_001.md,Kraken,0.022039,0.102190,20,2,10,8,2,18,1452,274,0.794872,117,24,0.788462,52,11,-1.000000,1,2,0.825465,0.021429,6,6,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106_page_001.md",Kraken,0.111583,0.243816,149,1,34,29,0,40,1649,283,0.535714,140,65,0.444444,36,20,0.200000,5,4,0.623011,0.051282,16,16,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184_page_001.md,Kraken,0.018137,0.100877,7,2,13,4,1,18,1213,228,0.803571,112,22,0.846154,65,10,0.800000,5,1,0.805935,0.025974,6,6,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47_page_001.md,Kraken,0.031241,0.103834,51,35,19,16,12,37,3361,626,0.813380,284,53,0.796296,54,11,1.000000,2,0,0.841718,0.022222,14,14,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1_page_001.md",Kraken,0.033393,0.182013,28,7,59,11,5,69,2815,467,0.643519,216,77,0.666667,6,2,0.500000,4,2,0.672532,0.046512,22,21,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97_page_001.md",Kraken,0.090142,0.196850,125,8,38,21,5,49,1897,381,0.600000,170,68,0.142857,14,12,0.500000,2,1,0.665779,0.030227,12,12,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26_page_001.md",Kraken,0.085403,0.182670,160,15,21,30,3,45,2295,427,0.608939,179,70,-0.777778,9,16,0.666667,3,1,0.737880,0.052863,24,23,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103_page_001.md,Kraken,0.023234,0.090426,8,6,11,3,3,11,1076,188,0.892857,112,12,0.714286,14,4,1.000000,5,0,0.857456,0.021277,4,4,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16_page_001.md",Kraken,0.060639,0.132797,128,6,35,23,4,39,2787,497,0.786765,272,58,0.709677,93,27,0.000000,2,2,0.772587,0.040698,21,21,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1_page_001.md,Kraken,0.023276,0.133495,25,9,20,17,2,36,2320,412,0.770732,205,47,0.775000,40,9,0.818182,11,2,0.766532,0.042155,18,17,1753,1750-1774
Ogilby - 1671 - America_page_399_page_001.md,Kraken,0.041045,0.110837,41,42,16,14,7,24,2412,406,0.819444,216,39,0.814286,70,13,1.000000,3,0,0.832764,0.036320,15,14,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29_page_001.md,Kraken,0.011331,0.054945,6,3,3,3,1,6,1059,182,0.890110,91,10,0.857143,7,1,0.000000,1,1,0.891820,0.016304,3,3,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1_page_001.md,Kraken,0.033074,0.159341,14,13,7,7,6,16,1028,182,0.750000,88,22,0.875000,8,1,0.600000,5,2,0.767992,0.038251,7,7,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1_page_001.md,Kraken,0.048535,0.112245,33,3,17,3,1,18,1092,196,0.805825,103,20,0.666667,12,4,0.230769,13,10,0.806190,0.015152,3,3,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484_page_001.md,Kraken,0.134511,0.342201,143,269,235,34,56,193,4810,827,0.451074,419,230,0.285714,77,55,0.250000,8,6,0.490823,0.059627,48,46,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47_page_001.md",Kraken,0.046388,0.148148,45,6,10,18,0,18,1315,243,0.693069,101,31,0.794872,39,8,0.000000,2,2,0.781952,0.061303,16,16,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109_page_001.md",Kraken,0.285625,0.347122,480,378,58,77,64,52,3207,556,0.410000,300,177,0.349206,63,41,0.571429,14,6,0.638951,0.043937,25,24,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7_page_001.md",Kraken,0.067170,0.164502,145,13,20,30,5,41,2650,462,0.728346,254,69,0.785714,126,27,0.409091,22,13,0.739767,0.059548,29,27,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101_page_001.md,Kraken,0.139120,0.388112,158,13,63,36,5,70,1682,286,0.308219,146,101,0.472727,55,29,-0.500000,2,3,0.431220,0.116719,37,35,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250_page_001.md",Kraken,0.564622,0.706838,1677,1544,1851,259,217,568,8983,1477,0.106098,820,733,0.269136,405,296,0.533333,15,7,0.556681,0.068466,104,97,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105_page_001.md",Kraken,0.036517,0.139098,16,20,16,9,4,24,1424,266,0.822917,192,34,0.363636,11,7,-0.500000,2,3,0.760678,0.055351,15,14,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27_page_001.md,Kraken,0.017415,0.074766,9,6,4,3,4,9,1091,214,0.852273,88,13,0.904762,21,2,0.500000,4,2,0.877493,0.014085,3,3,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112_page_001.md,Kraken,0.040305,0.180723,20,5,12,7,4,19,918,166,0.666667,78,26,0.781250,32,7,1.000000,1,0,0.706413,0.065089,11,11,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41_page_001.md",Kraken,0.092391,0.247863,141,10,36,27,6,54,2024,351,0.606965,201,79,0.296296,27,19,0.000000,4,4,0.617281,0.048387,18,18,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5_page_001.md,Kraken,0.122340,0.248705,182,63,31,32,11,53,2256,386,0.541899,179,82,0.304348,23,16,0.500000,2,1,0.622019,0.066339,27,27,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28_page_001.md",Kraken,0.026786,0.122137,11,7,21,7,2,23,1456,262,0.769841,126,29,0.764706,51,12,1.000000,1,0,0.772501,0.044944,12,12,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99_page_001.md,Kraken,0.018946,0.107692,20,0,3,9,0,12,1214,195,0.771739,92,21,0.833333,6,1,0.000000,1,1,0.808275,0.029412,6,5,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1_page_001.md,Kraken,0.021566,0.114094,12,4,3,6,2,9,881,149,0.802632,76,15,0.666667,3,1,1.000000,1,0,0.810660,0.026144,4,4,1784,1775-1799
