Filename,OCR System,CER,WER,Char Insertions,Char Deletions,Char Substitutions,Word Insertions,Word Deletions,Word Substitutions,Total Chars,Total Words,Significant Word Accuracy,Total Significant Words,Significant Word Errors,Capitalized Word Accuracy,Total Capitalized Words,Capitalized Word Errors,Number Group Accuracy,Total Number Groups,Number Group Errors,BLEU Score,Hallucination Rate,Total Hallucinated Words,Unique Hallucinated Words,Document Year,Age Group
Anonymous - 1676 - Wonderful news from Bristol_page_5_page_001.md,Kraken,0.105085,0.269406,77,4,43,16,2,41,1180,219,0.485437,103,53,0.629630,27,10,-2.000000,1,3,0.558655,0.068670,16,16,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3_page_001.md,Kraken,0.061439,0.134426,88,4,13,17,2,22,1709,305,0.771812,149,34,0.769231,78,18,0.500000,6,3,0.794821,0.025000,8,8,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10_page_001.md",Kraken,0.086755,0.166667,293,10,52,54,4,65,4092,738,0.703364,327,97,0.704403,159,47,-0.666667,3,5,0.746291,0.049492,39,39,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1_page_001.md,Kraken,0.145476,0.186520,186,65,241,54,31,34,3382,638,0.690000,300,93,0.617834,157,60,0.500000,14,7,0.823235,0.021180,14,13,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122_page_001.md,Kraken,0.144730,0.203608,280,2,16,51,2,26,2059,388,0.684729,203,64,0.666667,63,21,-1.500000,2,5,0.744921,0.066362,29,29,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1_page_001.md,Kraken,0.200993,0.267974,145,7,10,26,2,13,806,153,0.609375,64,25,0.806452,31,6,0.000000,5,5,0.680418,0.022599,4,4,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1_page_001.md,Kraken,0.069307,0.123644,290,44,37,48,14,52,5353,922,0.805104,431,84,0.820408,245,44,-6.000000,1,7,0.815784,0.025105,24,23,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10_page_001.md",Kraken,0.187555,0.320132,470,53,122,120,8,66,3439,606,0.447273,275,152,0.622449,98,37,-5.375000,8,51,0.674606,0.066852,48,48,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2_page_001.md",Kraken,0.052439,0.117759,237,8,56,53,4,67,5740,1053,0.776119,469,105,0.813333,225,42,0.400000,5,3,0.817249,0.036298,40,38,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31_page_001.md,Kraken,0.113058,0.269470,297,18,85,56,7,110,3538,642,0.496479,284,143,0.609756,123,48,0.500000,16,8,0.602705,0.073806,51,48,1700,1700-1724
Anonymous - 1700 - Directions for Sugar Plums_page_1_page_001.md,Kraken,0.114763,0.314159,203,54,155,44,21,148,3590,678,0.498638,367,184,0.573427,286,122,0.000000,17,17,0.511538,0.065621,46,41,1700,1700-1724
Anonymous - 1700 - The English acquisitions in Guinea and East-India_page_50_page_001.md,Kraken,0.079825,0.176056,247,6,58,56,1,68,3896,710,0.664596,322,108,0.555556,63,28,-5.500000,2,13,0.719869,0.045752,35,31,1700,1700-1724
Anonymous - 1704 - Female Policy Detected_page_73_page_001.md,Kraken,0.082201,0.234266,75,1,45,17,1,49,1472,286,0.555556,135,60,0.649123,57,20,-2.000000,1,3,0.597505,0.086093,26,26,1704,1700-1724
Anonymous - 1710 - Whereas the Queen has been pleased to direct_page_1_page_001.md,Kraken,0.116196,0.227397,190,24,45,35,11,37,2229,365,0.627027,185,69,0.692308,130,40,0.111111,9,8,0.723262,0.056555,22,22,1710,1700-1724
"Anonymous - 1712 - Some considerations humbly offered, against Granting the Sole TRade to Guiny from cape blanco to cape lopez_page_1_page_001.md",Kraken,0.114172,0.232964,292,7,103,47,4,96,3521,631,0.537906,277,128,0.645963,161,57,-0.200000,5,6,0.618086,0.050445,34,34,1712,1700-1724
Anonymous - 1716 - A True Account of the late pyracies of Jamaica_page_19_page_001.md,Kraken,0.159434,0.366337,105,9,55,16,6,52,1060,202,0.321839,87,59,0.444444,45,25,0.250000,4,3,0.450978,0.113208,24,23,1716,1700-1724
Anonymous - 1721 - The unhappy voyage_page_1_page_001.md,Kraken,0.057225,0.128931,214,23,62,39,3,81,5225,954,0.790419,501,105,0.790441,272,57,-0.250000,4,5,0.770748,0.037374,37,35,1721,1700-1724
Anonymous - 1726 - The State of the Island of Jamaica_page_41_page_001.md,Kraken,0.200248,0.376812,176,9,138,40,3,61,1613,276,0.422535,142,82,0.653846,78,27,-1.000000,4,8,0.532406,0.102236,32,32,1726,1725-1749
Anonymous - 1728 - Some observations on the Assiento Trade_page_22_page_001.md,Kraken,0.065868,0.170940,96,3,33,19,0,41,2004,351,0.664516,155,52,0.700000,80,24,-0.333333,3,4,0.706943,0.029730,11,11,1728,1725-1749
Anonymous - 1731 - The Case of the British Sugar-Colonies_page_2_page_001.md,Kraken,0.204792,0.336088,218,418,253,45,68,131,4341,726,0.489855,345,176,0.542714,199,91,-1.500000,2,5,0.581057,0.083926,59,54,1731,1725-1749
Anonymous - 1732 - Some considerations touching the sugar colonies_page_1_page_001.md,Kraken,0.072691,0.137838,114,16,14,22,7,22,1981,370,0.797688,173,35,0.800000,75,15,-1.666667,3,8,0.803324,0.036364,14,13,1732,1725-1749
Anonymous - 1740 - A letter from a gentleman at barbados to his friend now in London_page_25_page_001.md,Kraken,0.100614,0.199115,118,0,13,24,0,21,1302,226,0.692308,104,32,0.765957,47,11,-0.333333,3,4,0.721638,0.056000,14,14,1740,1725-1749
"Anonymous - 1743 - Acts of Assembly passed in the Island of Jamaica from 1681, to 1737, inclusive_page_118_page_001.md",Kraken,0.120765,0.202369,448,149,91,103,40,62,5697,1013,0.695652,483,147,0.727273,297,81,-4.000000,2,10,0.797182,0.042751,46,45,1743,1725-1749
Anonymous - 1744 - Reasons against the bill now depending in parliament intitled a bill for inlarging and regulating the trade to the levant seas_page_6_page_001.md,Kraken,0.056364,0.133939,191,12,72,36,2,80,4879,881,0.705539,343,101,0.715084,179,51,-4.000000,1,5,0.776694,0.026230,24,20,1744,1725-1749
Anonymous - 1746 - An essay concerning slavery and the danger Jamaica is expos'd too from the too great number of slaves_page_41_page_001.md,Kraken,0.135325,0.180095,146,2,6,27,0,11,1138,211,0.796117,103,21,0.837209,43,7,-0.500000,2,3,0.789404,0.075630,18,16,1746,1725-1749
Anonymous - 1752 - The art of making sugar_page_1_page_001.md,Kraken,0.046345,0.136865,71,5,47,12,0,50,2654,453,0.764706,238,56,0.642857,14,5,0.000000,3,3,0.740472,0.015054,7,7,1752,1750-1774
Anonymous - 1753 - An accurate description of the cacao-tree_page_2_page_001.md,Kraken,0.062763,0.152913,95,10,29,18,6,39,2135,412,0.750000,184,46,0.789474,38,8,0.642857,14,5,0.754373,0.037736,16,16,1753,1750-1774
Anonymous - 1757 - The Jamaica Association Develop'd_page_14_page_001.md,Kraken,0.078626,0.183962,93,6,4,17,0,22,1310,212,0.656250,96,33,0.625000,48,18,-2.000000,1,3,0.726367,0.069869,16,16,1757,1750-1774
Anonymous - 1764 - Astronomical Observations Made at the Island of Barbados; At Willoughby Fort_page_1_page_001.md,Kraken,0.090159,0.146429,120,5,17,21,0,20,1575,280,0.784810,158,34,0.719298,57,16,0.578947,19,8,0.786753,0.026578,8,8,1764,1750-1774
Anonymous - 1766 - The privileges of the island of jamaica vindicated_page_64_page_001.md,Kraken,0.086864,0.177165,112,2,9,23,1,21,1416,254,0.678571,112,36,0.642857,14,5,-1.000000,2,4,0.745438,0.057971,16,15,1766,1750-1774
"Anonymous - 1768 - An act for vesting the settled estate of william nedham, esquire, in the island of Jamaica, in trustees for the purposes therein mentioned_page_7_page_001.md",Kraken,0.081856,0.157895,205,3,9,41,1,27,2651,437,0.746544,217,55,0.835714,140,23,-1.000000,1,2,0.788324,0.056604,27,26,1768,1750-1774
Anonymous - 1768 - Letters from a farmer in pennsylvania_page_74_page_001.md,Kraken,0.100764,0.212454,118,6,21,25,2,31,1439,273,0.606299,127,50,-0.500000,4,6,-5.000000,1,6,0.715810,0.074324,22,21,1768,1750-1774
Anonymous - 1789 - Notes on the two reports from the committee of the honourable house of assembly of Jamaica_page_32_page_001.md,Kraken,0.177225,0.344498,207,3,11,47,1,24,1247,209,0.517544,114,55,0.714286,28,8,-1.583333,12,31,0.616452,0.047059,12,11,1789,1775-1799
Anonymous - 1792 - Bristol an abstract of the city charter_page_32_page_001.md,Kraken,0.100935,0.198980,79,4,25,13,2,24,1070,196,0.662921,89,30,0.785714,28,6,-3.000000,1,4,0.681618,0.043478,9,8,1792,1775-1799
Anonymous - 1792 - Plain man's thoughts on the present price of sugar_page_15_page_001.md,Kraken,0.075643,0.132743,93,1,6,17,1,12,1322,226,0.785047,107,23,0.444444,9,5,-0.500000,2,3,0.830644,0.033058,8,8,1792,1775-1799
"Anonymous - 1793 - Memoir, on the sugar-trade of the British colonies_page_1_page_001.md",Kraken,0.127660,0.178295,93,0,3,17,0,6,752,129,0.733333,60,16,0.285714,7,5,-2.000000,1,3,0.798394,0.061644,9,9,1793,1775-1799
Anonymous - 1800 - Cushoo A dialogue between a negro and an english gentleman_page_7_page_001.md,Kraken,0.102649,0.156146,147,5,3,30,1,16,1510,301,0.806818,176,34,0.829787,47,8,-3.000000,1,4,0.774526,0.063636,21,21,1800,1800-1824
Anonymous - 1803 - Practical Rules for the management and medical treatment of negro slaves in the sugar colonies_page_243_page_001.md,Kraken,0.102642,0.105727,132,0,4,19,0,5,1325,227,0.866667,105,14,-0.500000,2,3,-2.000000,1,3,0.890474,0.036585,9,9,1803,1800-1824
"Anonymous and Company - 1691 - A list of the names of all the adventurers in the stock of the honourable the East-India-Company, th_page_9_page_001.md",Kraken,0.056939,0.097046,272,2,37,43,1,48,5462,948,0.831409,433,73,0.827586,203,35,-1.000000,2,4,0.852546,0.022222,22,22,1691,1675-1699
"Anonymous and Kilkenny - 1643 - Orders establisht in the popish generall assembly, held (under the specious pretence of supreme auth_page_5_page_001.md",Kraken,0.086138,0.151800,281,6,38,45,1,51,3773,639,0.720930,301,84,0.681319,91,29,0.444444,9,5,0.784855,0.035139,24,24,1643,1625-1649
Baker - 1775 - An essay on the art of making Moscavado sugar wherein a new process is proposed_page_1_page_001.md,Kraken,0.099692,0.201954,124,0,38,23,0,39,1625,307,0.631206,141,52,0.757143,70,17,0.400000,5,3,0.670318,0.063636,21,21,1775,1775-1799
Banks - 1699 - The unhappy favourite_page_37_page_001.md,Kraken,0.068966,0.158974,98,9,33,17,6,39,2030,390,0.725389,193,53,0.851852,81,12,-7.000000,1,8,0.742599,0.037406,15,15,1699,1675-1699
Barham - 1717 - A letter of that curious Naturalist Mr Henry Barham_page_1_page_001.md,Kraken,0.176200,0.240550,238,1,29,38,0,32,1521,291,0.591241,137,56,0.625000,64,24,-2.000000,2,6,0.669589,0.069909,23,21,1717,1700-1724
Bishop - 1766 - Instructions and observations relative to the navigation of the windward and gulph passages_page_74_page_001.md,Kraken,0.111282,0.149194,134,1,10,21,0,16,1303,248,0.770492,122,28,0.822581,62,11,0.400000,5,3,0.788677,0.037175,10,10,1766,1750-1774
Burroughs - 1659 - Rich Newes from Jamaica_page_4_page_001.md,Kraken,0.208626,0.473373,26,74,108,5,12,63,997,169,0.267442,86,63,0.454545,33,18,-4.000000,1,5,0.329294,0.098765,16,15,1659,1650-1674
"Cary - 1695 - An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on_page_51_page_001.md",Kraken,0.133164,0.257831,275,3,36,59,1,47,2358,415,0.518919,185,89,0.521739,69,33,-1.500000,2,5,0.632527,0.063425,30,29,1695,1675-1699
Child - 1690 - A discourse about trade_page_175_page_001.md,Kraken,0.100992,0.268041,75,2,35,15,0,37,1109,194,0.458824,85,46,0.595238,42,17,0.200000,5,4,0.524299,0.076555,16,16,1690,1675-1699
Cotton - 1614 - Gods promise to his plantation_page_14_page_001.md,Kraken,0.068370,0.173745,86,4,9,20,4,21,1448,259,0.704545,132,39,0.680000,25,8,0.000000,8,8,0.753435,0.054545,15,15,1614,1600-1624
Cowley - 1739 - A description of the windward passage and gulf of florida_page_21_page_001.md,Kraken,0.073338,0.123552,98,0,9,19,0,13,1459,259,0.801724,116,23,0.892857,56,6,-2.000000,1,3,0.821361,0.032374,9,9,1739,1725-1749
"Davison - 1621 - Dauisons poems, or, A poeticall rapsodie Deuided into sixe bookes. The first, contayning poems and d_page_73_page_001.md",Kraken,0.638560,0.808864,386,139,717,132,96,64,1945,361,0.019324,207,203,-0.461538,26,38,-1.500000,2,5,0.434117,0.075567,30,28,1621,1600-1624
Dirom - 1783 - Thoughts on the state of the militia of jamaica_page_20_page_001.md,Kraken,0.862928,0.954128,0,445,109,0,84,20,642,109,0.000000,42,42,0.000000,26,26,-1.000000,1,2,0.000832,0.080000,2,2,1783,1775-1799
"Edwards - 1798 - The history, civil and commercial, of the British colonies in the West Indies_page_211_page_001.md",Kraken,0.154196,0.221805,234,2,1,50,1,8,1537,266,0.621849,119,45,0.461538,13,7,-1.000000,2,4,0.780983,0.060317,19,19,1798,1775-1799
F. M. - 1634 - Wits Common Wealth The Second Part_page_198_page_001.md,Kraken,0.167125,0.370482,210,28,66,31,13,79,1819,332,0.417647,170,99,0.034483,29,28,0.142857,7,6,0.485932,0.065714,23,21,1634,1625-1649
"Fawconer - 1774 - The Sporting Calendar, containing an account of the plates, matches, andf sweepstakes_page_182_page_001.md",Kraken,0.186761,0.420833,147,21,69,22,18,61,1269,240,0.561497,187,82,0.615385,78,30,0.627119,59,22,0.403895,0.057377,14,13,1774,1750-1774
Feltham - 1803 - A popular view of the structure and economy of the human body_page_230_page_001.md,Kraken,0.086626,0.144068,110,0,4,24,0,10,1316,236,0.800000,115,23,0.500000,6,3,0.666667,9,3,0.809053,0.042308,11,11,1803,1800-1824
Gadbury - 1672 - The Jamaica Almanack_page_4_page_001.md,Kraken,0.093590,0.224490,149,1,69,40,1,47,2340,392,0.657005,207,71,0.770642,109,25,0.166667,6,5,0.656863,0.046404,20,18,1672,1650-1674
Gisborne - 1792 - On slavery and the slave trade_page_1_page_001.md,Kraken,0.075852,0.186770,79,0,30,14,0,34,1437,257,0.646018,113,40,0.333333,6,4,-2.000000,1,3,0.699535,0.047970,13,12,1792,1775-1799
Hamilton - 1718 - An answer to an Anonymous Libel_page_48_page_001.md,Kraken,0.063884,0.106977,68,2,5,11,2,10,1174,215,0.835165,91,15,0.809524,42,8,-1.000000,1,2,0.864464,0.049107,11,10,1718,1700-1724
Harris - 1691 - Remarks on the affairs and trade of England and Ireland_page_45_page_001.md,Kraken,0.048128,0.110442,115,1,19,27,0,28,2805,498,0.803571,224,44,0.893204,103,11,0.000000,6,6,0.818409,0.041905,22,21,1691,1675-1699
Hayne - 1685 - An abstract of all the statutes made concerning aliens trading in England from the first-year of K._page_12_page_001.md,Kraken,0.076742,0.148504,308,30,54,56,6,77,5108,936,0.737991,458,120,0.795745,235,48,0.375000,8,5,0.760403,0.038540,38,36,1685,1675-1699
Hickeringill - 1705 - Jamaica Viewed_page_28_page_001.md,Kraken,0.110847,0.275229,81,6,53,17,2,41,1263,218,0.536364,110,51,0.589286,56,23,-1.000000,2,4,0.568495,0.051502,12,12,1705,1700-1724
Hughes - 1750 - The Natural History of Barbados in Ten Books_page_211_page_001.md,Kraken,0.057344,0.096386,96,5,13,19,1,12,1988,332,0.866667,180,24,0.843373,83,13,-2.000000,1,3,0.847808,0.045714,16,16,1750,1750-1774
"Ingram - 1744 - An essay, on the nature, cause, and seat of dysentery's, in a letter to Dr. Henry Warren of Barbados_page_35_page_001.md",Kraken,0.200825,0.286822,138,1,7,24,0,13,727,129,0.603448,58,23,0.565217,23,10,-2.000000,1,3,0.693752,0.104575,16,16,1744,1725-1749
Janssen - 1713 - General Maxims in Trade_page_26_page_001.md,Kraken,0.063361,0.135036,80,2,10,17,2,18,1452,274,0.752137,117,29,0.711538,52,15,-4.000000,1,5,0.799624,0.024221,7,7,1713,1700-1724
"Kent - 1687 - A choice manual, or Rare secrets in physick and chirurgery collected, & practised by the Right Hono_page_106_page_001.md",Kraken,0.192844,0.321555,283,1,34,51,0,40,1649,283,0.450000,140,77,0.333333,36,24,-0.200000,5,6,0.582381,0.062874,21,21,1687,1675-1699
Leslie - 1740 - A new and exact account of Jamaica_page_184_page_001.md,Kraken,0.076669,0.153509,78,2,13,16,1,18,1213,228,0.750000,112,28,0.815385,65,12,0.200000,5,4,0.766803,0.041152,10,10,1740,1725-1749
Ligon - 1657 - A True and Exact history of the island of barbados_page_47_page_001.md,Kraken,0.055936,0.127796,133,32,23,31,12,37,3361,626,0.788732,284,60,0.740741,54,14,-0.500000,2,3,0.823155,0.027907,18,18,1657,1650-1674
"Long - 1774 - The history of Jamaica, or, general survey of the antient and modern state of that island_page_1_page_001.md",Kraken,0.077470,0.229614,152,8,58,33,5,69,2814,466,0.592593,216,88,0.333333,6,4,-0.250000,4,5,0.644714,0.056680,28,27,1774,1750-1774
"Marnettè - 1656 - The perfect cook being the most exact directions for the making all kinds of pastes, with the perfec_page_97_page_001.md",Kraken,0.162889,0.257218,263,8,38,44,5,49,1897,381,0.541176,170,78,0.071429,14,13,-1.000000,2,4,0.629666,0.042857,18,18,1656,1650-1674
"Morley - 1653 - A Vindication of that righteous principle of the doctrine of Christ, called laying on of hands upon_page_26_page_001.md",Kraken,0.140741,0.231850,290,10,23,51,2,46,2295,427,0.553073,179,80,-1.111111,9,19,-0.333333,3,4,0.706612,0.058824,28,27,1653,1650-1674
Moseley and Moseley - 1799 - A treatise on sugar_page_103_page_001.md,Kraken,0.081784,0.143617,73,2,13,12,1,14,1076,188,0.848214,112,17,0.571429,14,6,0.400000,5,3,0.809697,0.025126,5,5,1799,1775-1799
"Mullinax - 1660 - Symplegades antrum, or the rumpant story impartially relating their tyrannical dealings, and clymacterial downfall_page_16_page_001.md",Kraken,0.115178,0.171026,280,6,35,42,4,39,2787,497,0.742647,272,70,0.688172,93,29,-1.500000,2,5,0.745073,0.048598,26,26,1660,1650-1674
Norwood - 1753 - An account of some particulars_page_1_page_001.md,Kraken,0.051724,0.157767,91,9,20,27,2,36,2320,412,0.751220,205,51,0.750000,40,10,0.545455,11,5,0.748931,0.041190,18,17,1753,1750-1774
Ogilby - 1671 - America_page_399_page_001.md,Kraken,0.059287,0.125616,85,42,16,20,7,24,2412,406,0.805556,216,42,0.785714,70,15,0.000000,3,3,0.820796,0.035800,15,14,1671,1650-1674
Priestley - 1788 - A sermon on the subject of the slave trade_page_29_page_001.md,Kraken,0.084986,0.131868,84,0,6,16,0,8,1059,182,0.824176,91,16,0.714286,7,2,-2.000000,1,3,0.828279,0.030303,6,6,1788,1775-1799
Prinsep - 1792 - The right in the West-India merchants to a double monopoly of the sugar market of Great Britain_page_1_page_001.md,Kraken,0.149805,0.263736,138,6,10,26,3,19,1028,182,0.636364,88,32,0.375000,8,5,0.200000,5,4,0.684963,0.068293,14,14,1792,1775-1799
Prinsep - 1794 - Bengal Sugar. An account of the method and expence of cultivating the sugar-cane in Bengal_page_1_page_001.md,Kraken,0.162088,0.209184,159,3,15,23,1,17,1092,196,0.708738,103,30,0.333333,12,8,0.000000,13,13,0.734872,0.032110,7,7,1794,1775-1799
Purchas - 1614 - Purchas his pilgrimage_page_484_page_001.md,Kraken,0.146985,0.351874,203,269,235,42,56,193,4810,827,0.441527,419,234,0.259740,77,57,0.250000,8,6,0.491126,0.059041,48,46,1614,1600-1624
"Robertson - 1736 - The speech of Mr John Talbot Campo-bell, a free christian negro to his countrymen in the mountains of jamaica_page_47_page_001.md",Kraken,0.158935,0.246914,193,6,10,42,0,18,1315,243,0.564356,101,44,0.666667,39,13,-1.500000,2,5,0.715754,0.084211,24,24,1736,1725-1749
"Sheffeild - 1650 - A good conscience the strongest hold. A treatise of conscience, handling the nature acts offices use_page_109_page_001.md",Kraken,0.304646,0.368705,545,303,129,82,48,75,3207,556,0.390000,300,183,0.333333,63,42,0.357143,14,9,0.616484,0.052542,31,30,1650,1650-1674
"Spire - 1698 - The natures, uses, & doses of several approved and experienced medicines, faithfully prepared by Joh_page_7_page_001.md",Kraken,0.116981,0.207792,277,11,22,50,5,41,2650,462,0.681102,254,81,0.769841,126,29,0.272727,22,16,0.711344,0.067061,34,32,1698,1675-1699
Starkey - 1658 - Natures explication and Helmont's vindication. Or A short and sure way to a long and sound life bei_page_101_page_001.md,Kraken,0.218787,0.468531,294,12,62,59,5,70,1682,286,0.219178,146,114,0.418182,55,32,-2.000000,2,6,0.402869,0.132353,45,43,1658,1650-1674
"Stow - 1633 - The survey of London containing the original, increase, modern estate and government of that city, m_page_250_page_001.md",Kraken,0.579650,0.721056,1812,1544,1851,280,217,568,8983,1477,0.091463,820,745,0.269136,405,296,0.333333,15,10,0.550192,0.072727,112,105,1633,1625-1649
"Stubbe - 1662 - The Indian Nectar, or a discourse concerning chocolata_page_105_page_001.md",Kraken,0.099017,0.184211,106,19,16,22,4,23,1424,266,0.786458,192,41,0.090909,11,10,-2.000000,2,6,0.726434,0.066901,19,18,1662,1650-1674
Thomas - 1800 - Different plans for improving the Habour of Bristol_page_27_page_001.md,Kraken,0.092576,0.130841,92,2,7,14,2,12,1091,214,0.772727,88,20,0.714286,21,6,-0.250000,4,5,0.830569,0.026549,6,6,1800,1800-1824
Tryon - 1684 - Friendly advice to the gentle-man planters of the east and west indies_page_112_page_001.md,Kraken,0.149237,0.277108,122,1,14,22,2,22,918,166,0.551282,78,35,0.718750,32,9,-2.000000,1,3,0.643552,0.086022,16,16,1684,1675-1699
"Vaughan - 1612 - Approved directions for health, both naturall and artificiall deriued from the best physitians as we_page_41_page_001.md",Kraken,0.160079,0.304843,278,10,36,47,6,54,2024,351,0.552239,201,90,0.222222,27,21,-0.500000,4,6,0.586158,0.053571,21,21,1612,1600-1624
Walwyn - 1646 - A word in season to all sorts of wel minded people in this miserably distracted and distempered nat_page_5_page_001.md,Kraken,0.180851,0.308290,314,61,33,55,11,53,2256,386,0.474860,179,94,0.260870,23,17,-1.000000,2,4,0.590959,0.076744,33,33,1646,1625-1649
"Williams - 1750 - An essay on the bilious, or yellow fever of jamaica_page_28_page_001.md",Kraken,0.083791,0.175573,96,3,23,20,0,26,1456,262,0.714286,126,36,0.745098,51,13,-2.000000,1,3,0.731190,0.060284,17,17,1750,1750-1774
Windham - 1804 - Facts better than arguments_page_99_page_001.md,Kraken,0.071664,0.153846,84,0,3,18,0,12,1214,195,0.717391,92,26,0.500000,6,3,-3.000000,1,4,0.773879,0.037559,8,7,1804,1800-1824
Woods - 1784 - Thoughts on the slavery of the negroes_page_1_page_001.md,Kraken,0.097616,0.187919,80,0,6,16,0,12,881,149,0.736842,76,20,0.000000,3,3,-2.000000,1,3,0.751159,0.030303,5,5,1784,1775-1799
"Worthington - 1620 - The ground of a Christians life Deliuered in a sermon at Harwood in Lancashire, the first day of Dec_page_22_page_001.md",Kraken,0.235221,0.529412,281,8,276,50,2,173,2402,425,0.014634,205,202,-0.380952,21,29,-0.166667,6,7,0.291633,0.103594,49,46,1620,1600-1624
Wright - 1777 - Description of the Jesuits bark tree of Jamaica and the Caribbes_page_3_page_001.md,Kraken,0.151948,0.337209,110,0,7,21,0,8,770,86,0.750000,84,21,0.583333,24,10,-1.500000,2,5,0.620435,0.130841,14,12,1777,1775-1799
Young - 1807 - The West-India Common-place Book_page_149_page_001.md,Kraken,0.390558,0.506250,106,37,221,11,5,65,932,160,0.364407,118,75,0.687500,32,10,0.046875,64,61,0.538037,0.018072,3,3,1807,1800-1824
"Anonymous - 1643 - A briefe relation, abstracted out of severall letters, of a most hellish, cruell, and bloudy plot ag_page_3.md",Gemini,0.070755,0.195349,147,0,108,29,1,96,3604,645,0.629393,313,116,0.820225,89,16,-0.500000,2,3,0.623678,0.011887,8,8,1643,1625-1649
"Anonymous - 1660 - By the merchants owners of ships and mariners, trading to His Majesties sugar-plantations_page_2.md",Gemini,0.081364,0.194226,130,1,48,19,0,55,2200,381,0.675127,197,64,0.694737,95,29,1.000000,0,0,0.625687,0.017500,7,7,1660,1650-1674
"Anonymous - 1675 - Every woman her own midwife, or, A Compleat cabinet opened for child-bearing women furnished with di.md",Gemini,0.069853,0.210526,155,3,108,30,0,114,3808,684,0.658793,381,130,0.820513,117,21,0.333333,3,2,0.608370,0.040616,29,26,1675,1675-1699
"Anonymous - 1675 - The Accomplish'd lady's delight in preserving, physick, beautifying, and cookery containing I. the a_page_102.md",Gemini,0.099646,0.180380,133,3,33,20,3,34,1696,316,0.695122,164,50,0.753623,69,17,0.750000,8,2,0.708328,0.021021,7,7,1675,1675-1699
Anonymous - 1675 - The gentlewomans cabinet unlocked wherein is contained many excellent receipts for neat dressing of_page_8.md,Gemini,0.102148,0.208920,133,10,71,19,4,66,2095,426,0.632353,204,75,0.686567,67,21,1.000000,0,0,0.629668,0.040816,18,18,1675,1675-1699
Anonymous - 1676 - Wonderful news from Bristol_page_5.md,Gemini,0.088983,0.251142,70,1,34,17,0,38,1180,219,0.524272,103,49,0.592593,27,11,-1.000000,1,2,0.559737,0.038136,9,9,1676,1675-1699
Anonymous - 1677 - The Case of His Majesties Plantations_page_3.md,Gemini,0.071387,0.213115,80,0,42,19,0,46,1709,305,0.617450,149,57,0.717949,78,22,0.666667,6,2,0.609426,0.018519,6,6,1677,1675-1699
"Anonymous - 1680 - The Interest of the three kingdoms, with respect to the business of the black box, and all the other_page_10.md",Gemini,0.064272,0.196477,146,4,113,36,3,106,4092,738,0.629969,327,121,0.773585,159,36,0.333333,3,2,0.639228,0.015564,12,12,1680,1675-1699
Anonymous - 1682 - A letter from Jamaica to a friend in London concerning kid-napping_page_1.md,Gemini,0.162626,0.264890,179,68,303,31,10,128,3382,638,0.530000,300,141,0.509554,157,77,0.642857,14,5,0.640336,0.015175,10,9,1682,1675-1699
Anonymous - 1690 - The compleat English and French cook describing the best and newest ways of ordering and dressing al_page_122.md,Gemini,0.104420,0.257732,150,1,64,32,1,67,2059,388,0.561576,203,89,0.777778,63,14,0.000000,2,2,0.585205,0.047733,20,20,1690,1675-1699
Anonymous - 1692 - A brief but most true relation of the late barbarous and bloody plot of the negro's in the island of Barbados_page_1.md,Gemini,0.196030,0.261438,143,0,15,26,1,13,806,153,0.609375,64,25,0.774194,31,7,0.600000,5,2,0.679109,0.011236,2,2,1692,1675-1699
Anonymous - 1693 - [A bond given to the captain of every ship by the seamen]_page_1.md,Gemini,0.985989,0.992408,0,5268,10,0,905,10,5353,922,0.004640,431,429,0.000000,245,245,-1.000000,1,2,0.000000,0.235294,4,4,1693,1675-1699
"Anonymous - 1693 - The truest and largest account of the late earthquake in Jamaica, June the 7th. 1692. written by a r_page_10.md",Gemini,0.125327,0.391089,325,0,106,121,0,116,3439,606,0.454545,275,150,0.673469,98,32,0.500000,8,4,0.430111,0.046768,34,34,1693,1675-1699
"Anonymous - 1695 - Reasons humbly offer'd, why a duty should not be laid on sugars_page_2.md",Gemini,0.044425,0.149098,97,17,141,19,6,132,5740,1053,0.695096,469,143,0.746667,225,57,0.600000,5,2,0.697586,0.004690,5,5,1695,1675-1699
Anonymous - 1700 - An enquiry into the causes of the miscarriage of the scots colony at darien_page_31.md,Gemini,0.068683,0.197819,148,4,91,20,1,106,3538,642,0.598592,284,114,0.642276,123,44,0.875000,16,2,0.611141,0.018154,12,12,1700,1700-1724
